CustomerID,Age,Gender,MaritalStatus,Dependents,Education,JobType,City,PropertyArea,Experience,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoans,MonthlyEMI,LoanToIncome,RandomReference,LoanApproved
CUST00046,26,Male,Married,3,Bachelor,Self-Employed,Bangalore,Urban,8,25328.175531785382,172940.7356115512,60,677,2,2882.35,6.828,97468,0
CUST03769,64,Female,Married,0,Master,Salaried,Chennai,Rural,1,55083.3032047898,39998.41481337969,48,,0,833.3,0.7261,80020,1
CUST04585,30,Male,Married,1,Master,Salaried,Mumbai,Semi-Urban,12,67422.0174853463,249521.65501471038,60,642,4,4158.69,3.7009,21705,0
CUST01872,49,Male,Divorced,1,PhD,Self-Employed,Kolkata,Urban,29,34505.8238688491,120276.2111332859,36,610,2,3341.01,3.4857,74461,0
CUST04317,35,Female,Married,0,Bachelor,Business,Mumbai,Rural,17,49641.3118916491,40719.16798172093,60,678,1,678.65,0.8203,44004,0
CUST00897,32,Female,Divorced,1,Bachelor,Self-Employed,Delhi,Urban,14,30818.64224347724,83390.91364966493,24,569,3,3474.62,2.7059,29570,0
CUST01596,27,Female,Married,0,Master,Salaried,Bangalore,Semi-Urban,9,22230.649607636882,343338.4116149385,36,,5,9537.18,15.4444,62436,1
CUST03228,42,Female,Married,4,Master,Salaried,Bangalore,Semi-Urban,16,26878.32462494949,320183.78298098873,36,601,1,8893.99,11.9123,88280,0
CUST03519,37,Male,Married,4,High School,Self-Employed,Chennai,Urban,2,28743.590605827376,148572.74903236818,48,688,5,3095.27,5.1689,97467,0
CUST04879,31,Female,Single,0,Master,Salaried,Bangalore,Urban,7,72013.41639146223,202680.8922978152,36,686,4,5630.02,2.8145,30082,1
CUST04862,68,Male,Single,0,PhD,Self-Employed,Kolkata,Urban,19,16759.50429603501,396016.53054849786,36,843,1,11000.46,23.6294,36603,1
CUST01783,51,Male,Divorced,0,Bachelor,Self-Employed,Bangalore,Urban,8,56605.247494830146,702265.9032665999,24,660,4,29261.08,12.4064,35577,1
CUST03785,66,Female,Married,1,Master,Self-Employed,Mumbai,Semi-Urban,2,15779.480800600879,35786.32148653399,12,723,2,2982.19,2.2679,28401,0
CUST01670,46,Male,Single,2,PhD,Business,Delhi,Urban,28,85018.55040725209,77218.78580832889,24,680,4,3217.45,0.9083,64809,1
CUST02506,26,Male,Married,4,High School,Salaried,Mumbai,Rural,8,16233.78895276516,94464.58514115328,60,585,4,1574.41,5.819,19995,0
CUST00284,40,Male,Married,4,Master,Salaried,Delhi,Urban,0,39654.72460624685,189398.51916161226,24,594,1,7891.6,4.7762,81175,1
CUST01627,40,Female,Single,0,Master,Business,Chennai,Semi-Urban,2,105828.67149761178,47601.6139188563,120,598,3,396.68,0.4498,85584,0
CUST02750,51,Male,Married,3,Master,Self-Employed,Kolkata,Urban,12,24337.093849845092,59101.098579379875,60,647,2,985.02,2.4284,56332,1
CUST01362,47,Male,Married,0,High School,Self-Employed,Delhi,Rural,29,81112.7049615163,44772.47027502878,120,566,2,373.1,0.552,52059,1
CUST01418,52,Female,Married,3,Bachelor,Freelance,Mumbai,Semi-Urban,14,24839.22232302966,724549.8483438169,36,778,2,20126.38,29.1696,89257,0
CUST03905,28,Male,Married,1,Bachelor,Salaried,Delhi,Rural,10,37165.70222712748,51007.62015622344,48,563,5,1062.66,1.3724,57338,0
CUST01753,58,Female,Married,3,Master,Salaried,Bangalore,Semi-Urban,22,2000000,122132.87594221413,84,612,3,1453.96,2.8488,54372,1
CUST04958,51,Female,Single,3,High School,Freelance,Delhi,Rural,17,45316.026718881,223370.3305501642,84,609,1,2659.17,4.9292,40278,0
CUST02979,35,Male,Single,1,Master,Self-Employed,Delhi,Urban,17,108313.38075766577,45708.78046311332,12,626,2,3809.07,0.422,42250,1
CUST01486,56,Male,Single,2,High School,Salaried,Bangalore,Rural,21,80310.65694355594,297014.9217617961,120,520,4,2475.12,3.6983,81365,1
CUST04693,21,Female,Married,0,Bachelor,Salaried,Kolkata,Urban,3,26133.14478371873,123627.03984288643,120,736,1,1030.23,4.7307,56242,1
CUST01210,54,Male,Married,1,High School,Self-Employed,Mumbai,Urban,2,16367.480533034986,89951.83205465857,48,704,5,1874.0,5.4958,37990,0
CUST03207,38,Female,Single,4,Bachelor,Business,Bangalore,Urban,11,86820.61045534346,337139.26752293133,60,711,1,5618.99,3.8832,62393,1
CUST02421,42,Female,Married,0,Bachelor,Freelance,Delhi,Urban,7,48717.67648938754,388803.2491371971,36,649,1,10800.09,7.9807,75877,0
CUST02785,26,Male,Married,4,Bachelor,Freelance,Delhi,Rural,8,39427.85351548187,50031.256481278964,12,428,5,4169.27,1.2689,12476,0
CUST02956,58,Female,Married,1,Bachelor,Salaried,Kolkata,Semi-Urban,34,20930.413297890434,381886.8623010458,48,519,0,7955.98,18.2455,77420,0
CUST01339,45,Female,Married,4,Bachelor,Business,Bangalore,Semi-Urban,20,112308.79352760408,163074.5086143902,84,629,1,1941.36,1.452,32008,1
CUST01085,62,Male,Married,2,Bachelor,Salaried,Kolkata,Urban,33,25979.24146577558,101960.6303347695,48,689,1,2124.18,3.9247,79449,1
CUST04348,52,Female,Divorced,3,Bachelor,Salaried,Kolkata,Rural,10,51457.60336638494,739157.5548490615,24,734,0,30798.23,14.3644,85583,1
CUST04634,39,Female,Married,2,High School,Self-Employed,Mumbai,Semi-Urban,14,29403.230561661905,430859.203519037,120,703,2,3590.49,14.6535,20371,1
CUST01920,29,Male,Married,3,,Salaried,Kolkata,Urban,11,73318.24351306367,,12,530,0,8650.05,1.4158,39199,1
CUST01579,--,Female,Married,3,Bachelor,Salaried,Mumbai,Semi-Urban,29,65778.38636388088,180905.51759812734,36,675,4,5025.15,2.7502,67808,1
CUST02104,64,Male,Married,3,Master,Salaried,Pune,Semi-Urban,32,111251.64572765799,621466.4615792205,24,617,4,25894.44,5.5861,93544,1
CUST00100,32,Male,Married,2,Master,Salaried,Mumbai,Urban,3,24923.609061176674,76690.96850705252,24,617,2,3195.46,3.077,42680,1
CUST01741,69,Female,Married,3,PhD,Self-Employed,Kolkata,Urban,5,25385.824689707166,69705.74248671369,12,,3,5808.81,2.7459,99337,1
CUST01393,36,Male,Married,2,High School,Business,Kolkata,Urban,3,42083.75033501556,33554.91775429652,84,,0,399.46,0.7973,10424,0
CUST01438,40,Male,Single,2,,Self-Employed,Delhi,Semi-Urban,20,51987.09501667721,77102.54152750249,36,650,5,2141.74,1.4831,62421,1
CUST03264,23,Male,Married,4,Bachelor,Salaried,Bangalore,Semi-Urban,5,157916.16621160842,41567.6974222366,120,636,0,346.4,0.2632,66931,1
CUST00352,63,Male,Married,0,Bachelor,Self-Employed,Mumbai,Semi-Urban,10,78824.68762420263,122975.4413596914,60,634,0,2049.59,1.5601,16879,1
CUST02827,38,Female,Married,3,PhD,Business,Bangalore,Rural,20,288743.8146005065,41894.01479413009,36,664,1,1163.72,0.1451,53915,1
CUST02534,22,Male,Single,3,High School,Salaried,Delhi,Semi-Urban,4,46635.35284914638,83482.63305863456,48,734,0,1739.22,1.7901,96884,1
CUST02604,67,Female,Married,0,Bachelor,Self-Employed,Delhi,Urban,7,22417.513455928834,258364.75059886443,60,615,2,4306.08,11.5251,70444,1
CUST04258,54,Female,Single,3,Bachelor,Salaried,Bangalore,Urban,33,3500000,319856.7811658402,12,764,5,26654.73,16.1701,86023,1
CUST00719,30,Male,Married,3,High School,Salaried,Kolkata,Rural,12,25672.54933275265,132085.43700661144,24,730,5,5503.56,5.145,68697,1
CUST03133,41,Male,Single,0,Bachelor,Business,Delhi,Urban,21,43239.273710506706,116985.37964099311,12,,5,9748.78,2.7055,20804,0
CUST04447,thirty,Male,Single,3,Bachelor,Salaried,Delhi,Urban,7,34699.98134197982,49442.09534322194,12,634,5,4120.17,1.4248,85702,1
CUST03372,52,Female,Divorced,0,PhD,Self-Employed,Delhi,Semi-Urban,13,,100812.12364617409,36,526,3,2800.34,1.26,38200,1
CUST03486,50,Male,Single,2,Bachelor,Freelance,Chennai,Urban,32,22251.498266070208,211528.63342124547,36,657,5,5875.8,9.5063,86189,1
CUST00309,37,Male,Married,1,Bachelor,Salaried,Bangalore,Semi-Urban,19,52411.48731059955,55717.670380498035,60,592,4,928.63,1.0631,52056,1
CUST04280,45,Male,Married,2,High School,Business,Delhi,Urban,27,60434.43250511544,188276.502589457,12,623,3,15689.71,3.1154,65389,1
CUST00834,20,Male,Married,1,Master,Self-Employed,Delhi,Semi-Urban,2,18825.83771177296,85991.41316246944,120,584,2,716.6,4.5677,33899,0
CUST00367,50,Male,Married,3,Master,Salaried,Delhi,Rural,21,52003.24978623626,234619.99102674183,12,790,0,19551.67,4.5116,88997,1
CUST02281,thirty,Female,Married,3,Master,Freelance,Mumbai,Urban,13,78082.60974598123,24283.506924432666,36,583,4,674.54,0.311,23401,1
CUST03090,34,Female,Single,1,PhD,Salaried,Mumbai,Rural,4,66350.80696168417,108629.41997708588,60,626,5,1810.49,1.6372,51740,1
CUST01882,41,Female,Married,2,Bachelor,Salaried,Kolkata,Semi-Urban,2,26017.199591287317,85006.14518088603,36,630,1,2361.28,3.2673,86018,0
CUST03894,55,Female,Single,3,High School,Salaried,Kolkata,Urban,4,43507.89248534595,257296.34734444323,24,658,2,10720.68,5.9138,60126,1
CUST02789,52,Male,Married,0,Master,Self-Employed,Delhi,Rural,19,24351.64033862455,104842.16638707933,84,582,1,1248.12,4.3053,65327,1
CUST00950,22,Male,Married,4,Master,Salaried,Mumbai,Semi-Urban,4,2000000,67572.64188896034,84,797,4,804.44,3.0303,98600,0
CUST04852,39,Female,Single,1,Bachelor,Salaried,Kolkata,Rural,21,67074.64666081243,91112.84550320139,48,702,5,1898.18,1.3584,80575,1
CUST00020,41,Female,Married,3,Bachelor,Self-Employed,Mumbai,Urban,23,81426.69572633044,30868.839928301568,48,721,4,643.1,0.3791,73302,1
CUST03671,20,Male,Married,2,Master,Freelance,Bangalore,Semi-Urban,2,66262.85378524518,68002.635167228,60,575,4,1133.38,1.0263,28671,1
CUST02128,53,Female,Divorced,1,Master,Salaried,Delhi,Semi-Urban,8,45543.55058616356,323329.45839851815,12,546,5,26944.12,7.0993,48573,1
CUST02234,33,Male,Single,4,PhD,Salaried,Delhi,Semi-Urban,15,74540.40026167688,559291.3208454332,36,,5,15535.87,7.5032,98466,0
CUST00219,69,Male,Married,0,,Salaried,Delhi,Semi-Urban,4,105301.27995927818,37024.183870142995,120,739,2,308.53,0.3516,81045,1
CUST03666,45,Female,Divorced,2,Bachelor,Business,Mumbai,Urban,21,182463.25719277273,52022.999488227506,120,490,4,433.52,0.2851,14810,0
CUST00439,29,Female,Single,4,High School,Business,Mumbai,Semi-Urban,11,38328.14673728973,187619.8429672289,60,784,2,3127.0,4.8951,80143,1
CUST03733,58,Female,Single,3,Bachelor,Salaried,Delhi,Rural,2,41520.455087917915,93289.11609750502,24,632,2,3887.05,2.2468,25736,1
CUST02907,60,Female,Married,2,High School,Salaried,Bangalore,Rural,10,90273.28287695209,136046.80953520403,36,739,4,3779.08,1.5071,31678,1
CUST01655,52,Female,Married,2,High School,Self-Employed,Mumbai,Semi-Urban,21,30797.359688300137,53995.10130466354,60,620,4,899.92,1.7532,70923,0
CUST03407,33,Male,Married,0,Bachelor,Salaried,Pune,Semi-Urban,6,46315.55452463168,176380.27171013394,60,714,2,2939.67,3.8082,92031,1
CUST03555,52,Female,Married,2,Bachelor,Salaried,Delhi,Urban,24,41355.719183984555,88391.91685082228,60,657,2,1473.2,2.1374,90972,0
CUST04172,27,Male,Single,2,High School,Business,Pune,Semi-Urban,9,28865.709603896088,149114.00670447887,120,639,5,1242.62,5.1658,66080,1
CUST04727,40,Female,Married,0,Bachelor,Self-Employed,Mumbai,Urban,14,34932.94329691131,215464.27933379298,24,659,0,8977.68,6.1679,25870,1
CUST04061,64,Female,Divorced,0,Bachelor,Salaried,Mumbai,Rural,21,16792.77583326304,29291.681635932084,60,714,5,488.19,1.7443,62080,1
CUST02860,thirty,Female,Single,1,Master,Salaried,Chennai,Semi-Urban,19,25260.895064770582,103676.82606541351,120,,4,863.97,4.1042,96067,1
CUST00803,67,Female,Married,0,Bachelor,Salaried,Chennai,Semi-Urban,13,15591.521645798784,165624.7060085171,48,732,1,3450.51,10.6227,44082,0
CUST03108,52,Male,Married,2,Bachelor,Salaried,Bangalore,Semi-Urban,22,51157.77583470722,32313.975711505194,120,677,5,269.28,0.6317,95718,1
CUST02305,67,Female,Married,4,High School,Self-Employed,Kolkata,Semi-Urban,23,45859.713291017266,131485.3068744549,48,542,4,2739.28,2.8671,66781,1
CUST03854,58,Male,Married,4,Bachelor,Salaried,Bangalore,Semi-Urban,26,16219.302138935856,44260.70777530492,48,664,0,922.1,2.7289,52521,0
CUST01414,45,Male,Divorced,3,Bachelor,Business,Delhi,Semi-Urban,20,17187.84879001198,54592.18837156076,24,643,0,2274.67,3.1762,10624,1
CUST00583,40,Male,Married,2,Master,Freelance,Kolkata,Urban,0,22411.642937379453,48276.97641254401,24,666,2,2011.54,2.1541,39281,1
CUST00204,26,Male,Married,2,High School,Salaried,Bangalore,Semi-Urban,8,113641.07289834456,59311.24858990377,24,729,0,2471.3,0.5219,65770,1
CUST04420,43,Female,Married,0,High School,Salaried,Kolkata,Semi-Urban,8,48964.96982498875,358615.4067829417,48,673,4,7471.15,7.3239,32847,0
CUST03538,26,Female,Single,4,Master,Freelance,Chennai,Semi-Urban,7,43190.808687951365,1289812.4185840234,120,732,1,10748.44,29.8631,66681,1
CUST00945,59,Female,Married,0,Master,Self-Employed,Delhi,Rural,26,30569.233954462263,85585.18328428963,12,830,2,7132.1,2.7997,47387,1
CUST02527,42,Female,Single,4,Bachelor,Freelance,Mumbai,Urban,12,23667.75890754842,60479.90292497001,120,747,0,504.0,2.5554,87244,1
CUST02253,54,Male,Divorced,1,High School,Salaried,Delhi,Urban,31,43064.909158414,247790.29785604525,48,653,2,5162.3,5.7539,28316,0
CUST03529,38,Male,Single,4,High School,Business,Kolkata,Urban,20,21209.606463115368,150665.24467832642,12,571,0,12555.44,7.1036,61485,0
CUST03358,44,Male,Married,3,Bachelor,Self-Employed,Mumbai,Semi-Urban,19,66147.1601832875,348848.83340292366,84,637,4,4152.96,5.2738,79841,1
CUST00965,64,Male,Divorced,4,Bachelor,Salaried,Chennai,Urban,11,37935.941567257614,126317.48307527261,120,640,3,1052.65,3.3298,92611,0
CUST01096,29,Female,Single,2,High School,Salaried,Delhi,Semi-Urban,3,40378.15411105672,81985.27840985313,60,647,5,1366.42,2.0304,22256,0
CUST02030,35,Male,Single,3,Master,Salaried,Kolkata,Urban,9,20754.394068759062,34188.27172177517,84,462,0,407.0,1.6473,25872,1
CUST03135,47,Female,Single,3,PhD,Salaried,Chennai,Urban,11,29565.667899630454,120317.60676966875,60,581,1,2005.29,4.0695,46882,0
CUST02198,61,Female,Married,4,Bachelor,Salaried,Mumbai,Urban,10,44912.45063303277,223284.11222032996,60,592,0,3721.4,4.9715,96607,0
CUST03471,61,Male,Married,2,PhD,Business,Kolkata,Semi-Urban,11,185085.07069817302,122142.89876524096,36,627,3,3392.86,0.6599,57828,1
CUST00518,66,Male,Married,3,Bachelor,Salaried,Mumbai,Semi-Urban,8,23753.284135893482,57653.80958517018,36,795,2,1601.49,2.4272,61801,1
CUST02370,36,Female,Married,3,High School,Salaried,Kolkata,Semi-Urban,18,38960.56452524846,90708.78986707235,24,804,3,3779.53,2.3282,23562,1
CUST03474,41,Female,Single,4,Master,Salaried,Bangalore,Rural,12,16479.621230757024,128340.7293747721,36,602,4,3565.02,7.7878,31122,0
CUST01944,30,Male,Married,0,High School,Freelance,Kolkata,Urban,9,57241.55658931109,23135.853792093825,24,623,3,963.99,0.4042,62717,0
CUST00669,40,Male,Married,1,Bachelor,Business,Mumbai,Urban,22,166642.4572139988,189198.5044852327,36,626,5,5255.51,1.1354,41159,0
CUST04276,--,Female,Married,4,Master,Salaried,Delhi,Rural,6,65945.34085362169,188115.7151383529,84,592,1,2239.47,2.8526,57071,0
CUST02481,24,Female,Single,4,Master,Freelance,Delhi,Rural,0,34901.206875164426,233189.68667223278,60,,4,3886.49,6.6814,76182,1
CUST04991,45,Female,Married,3,Bachelor,Salaried,Pune,Urban,15,56569.1621050641,61550.14518065296,24,740,4,2564.59,1.0881,30054,1
CUST03853,32,Male,Married,4,Master,Salaried,Delhi,Rural,14,48333.698449081596,79549.28538318342,24,734,0,3314.55,1.6458,74761,1
CUST02610,19,Female,Married,1,High School,Business,Mumbai,Urban,1,83687.2860003566,320947.02385332674,12,560,3,26745.59,3.8351,76828,1
CUST02293,48,Male,Married,2,Bachelor,Self-Employed,Kolkata,Urban,2,36225.98580988127,68952.33587646403,120,561,4,574.6,1.9034,15891,1
CUST04461,64,Male,Married,3,Master,Business,Delhi,Semi-Urban,31,28378.51294445523,44378.520731061566,60,795,2,739.64,1.5638,90707,1
CUST02195,47,Female,Married,2,Master,Salaried,Bangalore,Rural,29,30982.70679832635,,36,604,3,663.95,0.7715,63477,1
CUST04106,26,Male,Single,4,High School,Self-Employed,Mumbai,Semi-Urban,8,25147.56652782417,102683.29059008825,60,641,5,1711.39,4.0832,12177,1
CUST03514,45,Female,Married,3,Master,Salaried,Mumbai,Urban,14,158176.22456853854,58613.60064742509,24,633,0,2442.23,0.3706,57165,1
CUST04924,66,Female,Married,2,Bachelor,Self-Employed,Bangalore,Semi-Urban,0,29806.179009016174,150028.20616136756,120,681,1,1250.24,5.0335,80824,1
CUST00760,40,Female,Single,1,Bachelor,Salaried,Mumbai,Rural,22,31987.52471903632,28751.76744266071,12,704,3,2395.98,0.8988,81568,1
CUST04031,67,Female,Divorced,3,Bachelor,Self-Employed,Mumbai,Urban,33,49125.410437419254,139655.73787493998,84,693,2,1662.57,2.8428,47344,1
CUST01989,63,Male,Single,0,High School,Business,Chennai,Semi-Urban,9,132588.58930828277,110640.10159757457,84,729,0,1317.14,0.8345,80687,1
CUST00215,58,Male,Married,3,High School,Salaried,Mumbai,Semi-Urban,34,,254948.62342007938,12,795,2,21245.72,5.2643,40465,1
CUST04740,33,Female,Married,4,High School,Salaried,Chennai,Semi-Urban,3,85078.64552097063,195788.46580343088,12,617,0,16315.71,2.3013,30683,0
CUST03966,68,Female,Married,1,Bachelor,Self-Employed,Mumbai,Semi-Urban,30,59078.54380472864,112629.5440269949,60,546,2,1877.16,1.9064,86176,1
CUST02116,31,Female,Married,2,High School,Business,Bangalore,Urban,13,78071.08757647747,64337.791666136356,24,714,4,2680.74,0.8241,52038,1
CUST03857,28,Female,Married,2,Bachelor,Self-Employed,Chennai,Rural,9,39401.22080017449,55633.71770843191,24,507,3,2318.07,1.412,38015,0
CUST00197,30,Male,Single,2,High School,Salaried,Kolkata,Urban,12,43813.23551167481,418603.1722591793,24,735,5,17441.8,9.5543,99286,0
CUST01116,19,Female,Married,3,PhD,Freelance,Pune,Urban,1,89534.0530752953,30503.241295824555,36,589,4,847.31,0.3407,89253,0
CUST02723,52,Male,Divorced,3,Bachelor,Salaried,Bangalore,Urban,10,,344744.3499173638,24,532,5,14364.35,9.429,77873,0
CUST04146,48,Male,Married,2,High School,Self-Employed,Chennai,Urban,8,56720.160893376626,59915.310326449966,84,455,1,713.28,1.0563,85062,0
CUST00888,47,Female,Divorced,2,Bachelor,Salaried,Bangalore,Urban,6,75569.84859937576,257112.966189953,36,577,5,7142.03,3.4023,52198,1
CUST01425,33,Female,Married,1,Bachelor,Freelance,Kolkata,Urban,15,16027.557213594224,97324.2112514114,48,647,5,2027.59,6.0723,14629,0
CUST02888,39,Male,Married,3,Bachelor,Self-Employed,Bangalore,Urban,21,24356.50462013347,42256.72799304591,60,555,2,704.28,1.7349,38039,0
CUST00569,50,Female,Married,3,Master,Salaried,Kolkata,Urban,30,24810.72691222174,88913.53519746532,120,549,2,740.95,3.5837,97758,0
CUST01731,60,Female,Married,1,PhD,Salaried,Bangalore,Urban,28,18564.145989346696,583388.2145910755,48,593,5,12153.92,31.4255,56377,1
CUST03574,59,Female,Divorced,3,Bachelor,Business,Pune,Urban,26,25315.778462132406,187572.3681198466,48,573,0,3907.76,7.4093,14376,1
CUST00140,52,Female,Single,2,Bachelor,Business,Kolkata,Semi-Urban,7,87891.80061914751,405132.74878769636,48,603,0,8440.27,4.6094,66746,0
CUST01294,38,Female,Married,2,Master,Self-Employed,Pune,Semi-Urban,0,20466.070333292435,43676.28519564209,12,548,3,3639.69,2.1341,14969,1
CUST04392,30,Female,Divorced,0,PhD,Business,Delhi,Rural,12,32149.395064879598,478342.3101108233,84,851,3,5694.55,14.8787,75999,0
CUST01635,26,Female,Married,4,Bachelor,Salaried,Pune,Rural,8,74116.67945326332,219716.0675854607,48,508,0,4577.42,2.9645,97639,0
CUST00464,22,Male,Single,4,PhD,Business,Kolkata,Rural,4,40853.79941083267,49095.024434677005,120,649,4,409.13,1.2017,75778,1
CUST02408,19,Female,Divorced,1,Bachelor,Self-Employed,Kolkata,Urban,1,87737.09506848222,188491.94354988594,24,711,5,7853.83,2.1484,99800,1
CUST00595,21,Female,Divorced,1,PhD,Self-Employed,Kolkata,Urban,3,23964.393138106563,108332.26980108328,36,647,0,3009.23,4.5206,59631,1
CUST02246,29,Male,Married,4,Master,Salaried,Bangalore,Semi-Urban,11,23763.09928119081,265028.3941412141,48,561,2,5521.42,11.1529,35894,1
CUST00451,39,Male,Married,2,Master,Business,Mumbai,Semi-Urban,17,59451.29114892941,76929.9997071945,120,542,3,641.08,1.294,29682,1
CUST01836,57,Female,Married,4,Bachelor,Salaried,Mumbai,Semi-Urban,4,151593.62657093458,41913.145768618546,60,670,0,698.55,0.2765,36147,1
CUST01887,36,Female,Single,3,Bachelor,Business,Mumbai,Semi-Urban,2,84458.09216063425,209191.8326149798,12,739,0,17432.65,2.4769,31010,1
CUST03321,19,Male,Married,2,High School,Self-Employed,Chennai,,1,19927.39132030629,148132.61808901743,120,542,5,1234.44,7.4336,16876,1
CUST01551,41,Male,Single,1,PhD,Freelance,Mumbai,Urban,23,59596.82495040146,21570.775327997908,24,637,4,898.78,0.3619,66219,1
CUST01273,65,Male,Divorced,0,PhD,Salaried,Mumbai,Semi-Urban,17,56283.66622101341,193934.24034451926,24,728,3,8080.59,3.4457,54197,1
CUST02087,28,Female,Single,4,Master,Salaried,Pune,Semi-Urban,7,47287.89264405858,218404.0262436268,84,764,2,2600.05,4.6186,64465,1
CUST04865,33,Female,Married,1,Bachelor,Self-Employed,Delhi,Semi-Urban,15,55135.516384778944,161416.20872057276,12,738,0,13451.35,2.9276,74727,1
CUST04085,36,Male,Married,3,High School,Salaried,Bangalore,Semi-Urban,2,57388.37180207805,71756.40945244579,120,578,4,597.97,1.2504,70330,0
CUST03804,26,Female,Married,1,Bachelor,Freelance,Delhi,Rural,5,58223.90114747734,60010.57171723363,48,533,1,1250.22,1.0307,40056,1
CUST04372,44,Male,Single,2,Master,Self-Employed,Bangalore,Semi-Urban,25,58427.51309663214,427853.7795613439,48,567,3,8913.62,7.3228,56539,1
